"V3543" "V3547" "V3551" "INTER1" "INTER2" "INTER3" "INTER4" "INFO1" "INFO2" "DEMCAND1" "DEMCAND2" "DEMCAND3" "REPCAND1" "REPCAND2" "REPCAND3" "DEMPART1" "DEMPART2" "DEMPART3" "REPPART1" "REPPART2" "REPPART3" "PARTIES1" "PARTIES2" "PARTIES3" "INDFEEL1" "INDFEEL2" "INDFEEL3" "CARFEEL1" "CARFEEL2" "CARFEEL3" "REAFEEL1" "REAFEEL2" "REAFEEL3" "KENFEEL1" "KENFEEL2" "KENFEEL3" "NEWV121" "NEWV2125" "NEWV3213" "NEWV122" "NEWV2126" "NEWV3214" "NEWV123" "NEWV2127" "NEWV3215" "NEWV130" "NEWV2134" "NEWV3224" "NEWV131" "NEWV2135" "NEWV3225" "PARTYID1" "PARTYID2" "PARTYID3" "PARTYID4" "PARTYID" "NEWV251" "NEWV2272" "NEWV3081" "COMMUN1" "COMMUN2" "COMMUN4" "COMMALL" "EDUC" "INC" "REL" "RELFREQ" "STATUS" "STATE" "PRESTOCO" "PRESTOST" "CONGTOCO" "PDEMCONT" "PREPCONT" "PDEMSTAT" "PREPSTAT" "CDEMCONT" "CREPCONT" "RFRIENDS" "DFRIENDS" "MFRIENDS" "AGE" "SEX" "RACE" "REGION" "DIDVOTE" "VOTE" "PARTREG" "VOTEVALI"
"628" NA NA NA 15 3 3 1 36 8 14 NA NA 45.7142857142857 NA NA 0 NA NA 85 NA NA 50 NA NA 100 NA NA 0 NA NA 15 NA NA 40 NA NA 5 NA NA NA NA NA 7 NA NA 5 NA NA 2 NA NA 5 NA NA NA 5 5 NA NA 3 2 2 8 15 20 NA NA 35 13 307204 20069600 428991 0.373894871160532 0.510299345060611 0.451878163989317 0.508101805716108 0.297752167294885 0.468932914676532 0 0 1 58 2 1 1 NA NA NA 1
"629" NA NA NA 9 13 3 1 17 13 50 NA NA NA NA NA 50 15 NA 70 85 NA 50 70 NA 30 60 NA 60 0 NA 70 85 NA 60 40 NA NA 6 NA NA 3 NA NA 6 NA NA 5 NA NA 3 NA 6 6 NA NA 6 5 5 NA 2 3 2 8 14 20 200 5 34 13 307204 20069600 428991 0.373894871160532 0.510299345060611 0.451878163989317 0.508101805716108 0.297752167294885 0.468932914676532 0 0 1 60 1 1 1 NA NA NA 1
"630" NA NA NA 7 3 3 1 34 8 37 NA NA NA NA NA 50 NA NA 40 NA NA 0 NA NA 15 NA NA 60 NA NA 70 NA NA 15 NA NA 4 NA NA 7 NA NA 1 NA NA 1 NA NA 5 NA NA 2 NA NA NA 2 5 NA NA 2 2 2 7 12 NA NA NA NA 13 307204 20069600 428991 0.373894871160532 0.510299345060611 0.451878163989317 0.508101805716108 0.297752167294885 0.468932914676532 0 0 1 42 1 1 1 NA NA NA NA
"631" 5 1 NA 9 13 13 5 29 19 51 56 47 NA NA NA 50 60 60 50 70 60 85 70 50 85 70 85 70 60 15 30 40 70 40 60 60 3 3 4 6 5 3 7 6 5 6 6 6 3 5 3 3 5 4 4 3 5 5 5 4 4 4 14 16 21 200 5 37 13 307204 20069600 428991 0.373894871160532 0.510299345060611 0.451878163989317 0.508101805716108 0.297752167294885 0.468932914676532 0 0 1 31 2 1 1 1 1 NA 1
"632" NA NA NA 13 13 15 5 20 20 36 33 41 NA NA 63 50 30 50 50 30 50 50 30 50 50 15 60 30 0 15 30 30 70 30 15 40 5 5 5 4 4 2 5 5 4 3 4 5 1 3 3 5 6 5 5 5 5 5 5 3 3 3 11 12 NA 100 1 NA 13 201314 20069600 289541 0.354247593311941 0.560100142066622 0.451878163989317 0.508101805716108 0.29497031508491 0.506163203138761 0 0 1 37 2 1 1 1 1 3 1
"633" 1 NA NA 9 9 13 3 20 25 NA NA NA NA NA NA 30 40 40 40 60 60 60 60 60 NA 60 60 60 30 15 40 60 60 0 0 0 NA NA 3 NA NA 4 NA NA 3 NA NA 5 NA NA 3 6 6 6 6 6 5 5 5 2 4 3 10 13 19 120 4 32 13 201314 20069600 289541 0.354247593311941 0.560100142066622 0.451878163989317 0.508101805716108 0.29497031508491 0.506163203138761 0 0 1 61 2 1 1 1 1 3 1
"634" NA 5 NA 3 3 3 1 24 14 NA NA NA NA NA NA NA 50 50 NA 50 50 50 50 50 50 50 50 70 70 60 50 50 30 50 30 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4 4 4 5 4 4 2 1 2 2 2 7 14 7 114 1 21 13 201314 20069600 289541 0.354247593311941 0.560100142066622 0.451878163989317 0.508101805716108 0.29497031508491 0.506163203138761 0 0 1 22 2 1 1 2 NA NA NA
"635" NA 1 NA 9 9 9 5 33 25 56 54 54 NA NA 68 60 50 30 60 60 60 50 60 60 60 50 50 60 60 60 60 60 60 60 60 60 3 4 NA 5 6 NA 6 6 NA 6 4 NA 4 5 NA 6 6 6 6 6 5 5 5 2 2 2 8 16 12 200 3 28 13 201314 20069600 289541 0.354247593311941 0.560100142066622 0.451878163989317 0.508101805716108 0.29497031508491 0.506163203138761 0 0 1 25 1 1 1 1 1 3 NA
"636" NA NA NA 9 3 3 1 14 8 50 NA NA NA NA NA 70 NA NA 70 NA NA 60 NA NA 50 NA NA 50 NA NA 55 NA NA 60 NA NA 3 NA NA 5 NA NA 7 NA NA 5 NA NA 4 NA NA 2 NA NA NA 2 5 NA NA 2 2 2 7 11 8 140 2 19 13 201314 20069600 289541 0.354247593311941 0.560100142066622 0.451878163989317 0.508101805716108 0.29497031508491 0.506163203138761 0 0 1 27 2 1 1 NA NA NA NA
"637" NA 5 5 9 13 3 3 23 23 NA NA NA NA NA NA 50 50 50 50 50 50 60 40 40 70 60 60 50 60 85 60 NA NA 100 40 40 NA 2 2 NA 4 4 NA NA NA NA 3 4 NA 5 5 3 5 4 4 3 4 NA 5 4 3 3 11 11 10 200 1 21 13 201314 20069600 289541 0.354247593311941 0.560100142066622 0.451878163989317 0.508101805716108 0.29497031508491 0.506163203138761 0 0 1 24 2 1 1 2 NA NA NA
"638" 1 5 1 9 5 5 1 24 17 NA 43 35 NA NA NA 40 50 40 40 50 40 30 50 30 60 60 60 60 60 30 50 70 40 40 15 15 6 4 4 2 NA 2 4 4 4 4 4 4 3 3 3 4 5 5 NA 4 5 5 5 2 2 2 7 12 14 100 1 26 13 201314 20069600 289541 0.354247593311941 0.560100142066622 0.451878163989317 0.508101805716108 0.29497031508491 0.506163203138761 0 0 1 27 1 1 1 NA NA NA 1
"639" NA NA NA 11 15 7 5 22 22 NA 53 56 NA NA 22 75 85 70 50 50 60 100 NA 50 100 100 60 85 85 85 0 0 0 50 40 50 3 2 2 3 3 3 7 7 7 6 6 6 2 2 3 3 1 3 2 3 5 5 5 4 4 3 12 14 16 116 2 30 13 201314 20069600 289541 0.354247593311941 0.560100142066622 0.451878163989317 0.508101805716108 0.29497031508491 0.506163203138761 0 0 1 65 2 1 1 1 2 1 1
"640" NA NA NA 5 3 3 1 14 8 NA NA NA NA NA NA 60 NA NA 30 NA NA 50 NA NA 60 NA NA 50 NA NA NA NA NA 60 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3 NA NA NA 3 5 NA NA 2 2 2 7 12 NA 123 2 NA 13 201314 20069600 289541 0.354247593311941 0.560100142066622 0.451878163989317 0.508101805716108 0.29497031508491 0.506163203138761 0 0 1 23 2 2 1 NA NA NA NA
"641" NA NA NA 5 5 5 3 22 25 NA NA NA NA NA NA 50 60 60 60 70 70 40 50 60 40 50 50 70 80 60 NA 70 70 60 60 50 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 6 6 3 3 6 5 5 5 2 2 2 7 12 11 200 2 23 13 201314 20069600 289541 0.354247593311941 0.560100142066622 0.451878163989317 0.508101805716108 0.29497031508491 0.506163203138761 0 0 1 21 2 1 1 2 NA NA NA
"642" 5 1 1 9 13 9 3 26 19 NA 42 NA NA NA NA 60 30 50 85 85 85 70 60 70 60 50 60 50 30 50 100 100 100 40 40 40 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 7 7 7 7 7 5 5 5 4 4 2 12 10 15 120 2 25 13 133522 20069600 176621 0.315977891283833 0.620669253006995 0.451878163989317 0.508101805716108 0.322838167601814 0.485831243170404 0 0 1 40 2 1 1 2 NA NA NA
"643" 5 5 5 7 3 9 3 14 14 63 54 44 NA NA 45 60 50 40 60 50 40 50 50 50 50 60 50 60 40 30 50 50 15 85 70 60 4 3 4 5 5 6 2 4 6 6 5 6 3 5 4 3 3 4 3 3 5 5 5 4 3 4 13 12 3 100 2 15 13 133522 20069600 176621 0.315977891283833 0.620669253006995 0.451878163989317 0.508101805716108 0.322838167601814 0.485831243170404 0 1 0 20 1 1 1 1 2 2 NA
"644" NA 5 NA 9 5 9 3 13 12 63 56 NA NA NA NA 100 85 100 85 60 50 100 85 85 70 50 50 85 70 100 50 60 50 60 60 50 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 1 1 2 2 5 5 5 2 2 2 7 12 4 120 2 16 13 133522 20069600 176621 0.315977891283833 0.620669253006995 0.451878163989317 0.508101805716108 0.322838167601814 0.485831243170404 0 0 1 30 2 1 1 2 NA NA NA
"645" 1 5 1 5 9 13 3 20 22 52 NA NA NA NA NA 70 60 50 70 85 85 70 60 60 60 50 40 70 70 60 70 85 85 30 40 40 NA 5 4 NA 5 3 NA 6 5 NA 6 5 NA 5 4 7 7 6 6 7 5 5 5 2 4 2 9 10 18 120 2 28 13 133522 20069600 176621 0.315977891283833 0.620669253006995 0.451878163989317 0.508101805716108 0.322838167601814 0.485831243170404 0 0 1 38 1 1 1 1 1 3 NA
"646" 1 1 1 9 5 9 3 20 24 NA NA NA NA NA NA 70 60 70 60 50 85 70 60 70 50 50 50 50 60 60 50 70 85 70 60 60 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 2 2 2 1 5 5 5 4 4 4 14 12 19 120 2 31 13 133522 20069600 176621 0.315977891283833 0.620669253006995 0.451878163989317 0.508101805716108 0.322838167601814 0.485831243170404 1 0 0 31 2 1 1 1 1 1 1
"647" NA NA NA 11 11 15 5 26 21 48 38 47 NA NA 60 60 70 70 60 70 85 30 70 0 70 70 100 60 70 85 60 60 85 40 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 6 6 6 6 6 5 5 5 2 2 2 8 12 NA 120 1 NA 13 133522 20069600 176621 0.315977891283833 0.620669253006995 0.451878163989317 0.508101805716108 0.322838167601814 0.485831243170404 0 0 1 52 1 1 1 1 1 3 1
"648" NA NA NA 13 13 9 5 14 15 68 57 NA NA NA NA 60 60 50 70 70 50 60 60 50 50 50 50 60 60 70 50 60 50 100 85 50 4 NA NA 3 NA NA 3 NA NA 7 NA NA 5 NA NA 6 5 6 6 6 5 5 5 2 3 4 10 11 10 100 1 21 13 133522 20069600 176621 0.315977891283833 0.620669253006995 0.451878163989317 0.508101805716108 0.322838167601814 0.485831243170404 0 0 1 22 2 1 1 1 2 3 NA
"649" NA NA NA 7 11 7 5 22 22 61 63 68 NA NA 50 70 85 100 40 60 50 50 85 60 40 70 50 85 70 85 40 50 50 60 60 70 4 NA 7 5 NA 5 NA NA 3 3 NA 3 6 NA 6 2 1 2 1 2 5 5 5 2 2 2 7 8 1 123 2 9 13 133522 20069600 176621 0.315977891283833 0.620669253006995 0.451878163989317 0.508101805716108 0.322838167601814 0.485831243170404 0 0 1 75 2 1 1 1 2 NA 1
"650" NA 1 1 5 5 9 3 28 28 57 68 70 NA NA 63 60 60 85 60 60 85 50 60 70 50 40 70 85 85 85 60 80 60 40 70 70 NA 4 6 NA 2 5 NA 5 4 NA 5 4 NA 4 5 6 6 6 6 6 5 5 5 2 2 2 7 14 15 123 4 29 13 133522 20069600 176621 0.315977891283833 0.620669253006995 0.451878163989317 0.508101805716108 0.322838167601814 0.485831243170404 0 0 1 86 2 1 1 1 2 3 1
"651" 3 3 1 11 15 11 5 25 17 54 57 58 NA NA 81.4 70 50 70 85 85 90 70 85 98 70 85 70 70 70 65 60 70 85 40 60 55 5 5 5 3 3 3 6 6 6 5 5 5 3 3 3 6 7 7 7 6 5 5 5 2 2 3 8 17 22 110 4 39 13 133522 20069600 176621 0.315977891283833 0.620669253006995 0.451878163989317 0.508101805716108 0.322838167601814 0.485831243170404 0 0 1 55 1 1 1 1 1 3 1
"652" NA 1 NA 11 9 9 5 19 19 48 NA NA NA NA NA 100 85 70 85 70 70 70 70 70 70 70 70 50 50 60 60 60 85 70 60 50 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 2 2 2 2 5 5 5 3 2 2 8 12 21 120 3 33 13 133522 20069600 176621 0.315977891283833 0.620669253006995 0.451878163989317 0.508101805716108 0.322838167601814 0.485831243170404 0 0 1 31 2 1 1 1 1 1 1
"653" NA NA NA 13 3 3 1 24 8 45 NA NA NA NA NA 40 NA NA 85 NA NA 50 NA NA 50 NA NA 70 NA NA 70 NA NA 15 NA NA 4 NA NA 5 NA NA 6 NA NA NA NA NA NA NA NA 6 NA NA NA 6 5 NA NA 2 2 2 7 12 NA 120 2 NA 13 133522 20069600 176621 0.315977891283833 0.620669253006995 0.451878163989317 0.508101805716108 0.322838167601814 0.485831243170404 0 0 1 33 2 1 1 NA NA NA 1
"654" NA 1 NA 15 15 15 5 38 38 37 49 58 NA NA 36 85 85 70 15 15 15 30 50 30 0 50 50 85 70 70 0 30 15 15 40 50 2 4 5 5 6 4 1 5 4 6 7 6 3 4 5 1 1 1 1 1 5 5 5 3 3 4 11 17 19 300 3 36 13 1349339 20069600 1873351 0.478996753225098 0.452826902653818 0.451878163989317 0.508101805716108 0.35867277408238 0.393404119142649 0 0 1 41 1 1 1 1 NA 1 1
"655" NA NA NA 7 3 3 1 8 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 7 NA NA NA 7 1 NA NA 2 2 2 7 7 3 149 1 10 13 1349339 20069600 1873351 0.478996753225098 0.452826902653818 0.451878163989317 0.508101805716108 0.35867277408238 0.393404119142649 0 0 1 82 2 1 1 NA NA NA NA
"656" NA NA NA 7 3 3 1 16 8 NA NA NA NA NA NA 50 NA NA 50 NA NA 50 NA NA 50 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4 NA NA NA 4 1 NA NA 2 2 2 7 12 17 200 1 29 13 1349339 20069600 1873351 0.478996753225098 0.452826902653818 0.451878163989317 0.508101805716108 0.35867277408238 0.393404119142649 0 0 1 29 1 1 1 NA NA NA NA
"657" NA NA NA 11 13 9 3 21 19 74 52 43 NA NA 45 70 70 50 70 85 60 70 70 5 70 50 15 70 0 15 50 85 30 85 70 40 5 5 5 2 3 3 6 4 4 6 6 6 2 2 2 6 6 6 5 6 5 5 NA 2 3 2 9 12 4 120 5 16 13 1349339 20069600 1873351 0.478996753225098 0.452826902653818 0.451878163989317 0.508101805716108 0.35867277408238 0.393404119142649 0 0 1 32 2 1 1 2 NA NA NA
"658" NA NA NA 11 3 3 1 14 8 NA NA NA NA NA NA 50 NA NA 60 NA NA 30 NA NA 70 NA NA 60 NA NA 50 NA NA 60 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5 NA NA NA 5 5 NA NA 2 2 2 7 12 15 200 2 27 13 1349339 20069600 1873351 0.478996753225098 0.452826902653818 0.451878163989317 0.508101805716108 0.35867277408238 0.393404119142649 0 0 1 30 2 1 1 NA NA NA NA
"659" NA NA 1 5 9 5 3 23 23 47 48 47 NA NA 44 NA 40 60 NA 50 60 70 60 60 30 50 40 70 40 60 40 60 40 15 50 15 NA 5 5 NA NA 4 NA 6 5 NA 5 5 NA NA 3 1 2 2 2 1 5 5 5 3 3 3 10 17 21 116 4 38 13 1349339 20069600 1873351 0.478996753225098 0.452826902653818 0.451878163989317 0.508101805716108 0.35867277408238 0.393404119142649 0 0 1 33 2 1 1 1 1 1 1
"660" NA NA NA 5 3 3 3 17 8 34.4 NA NA NA NA NA 50 NA 50 50 NA 50 60 NA 50 60 NA 50 30 NA 40 30 NA 40 0 NA 40 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4 NA 4 4 4 5 NA 5 2 2 2 7 12 17 111 5 29 13 1349339 20069600 1873351 0.478996753225098 0.452826902653818 0.451878163989317 0.508101805716108 0.35867277408238 0.393404119142649 0 0 1 56 2 1 1 1 NA 2 1
"661" 3 3 NA 5 5 5 5 22 18 NA NA NA NA NA NA 50 50 50 50 50 50 0 50 0 85 60 100 85 50 70 NA 50 50 0 40 40 NA 2 NA NA 4 NA NA 4 NA NA 4 NA NA 4 NA 3 3 3 3 3 5 NA 5 2 2 3 8 13 10 NA NA 23 13 1349339 20069600 1873351 0.478996753225098 0.452826902653818 0.451878163989317 0.508101805716108 0.35867277408238 0.393404119142649 0 0 1 25 2 1 1 1 3 1 1
"662" NA 5 NA 13 9 9 3 26 20 46 50 51 NA NA 41 NA 50 50 NA 50 50 60 15 15 85 70 85 30 50 60 0 15 0 40 30 15 6 5 5 4 4 4 1 4 4 4 3 4 4 5 4 4 5 3 3 4 5 5 5 2 4 4 11 12 6 140 2 18 24 642904 12488846 841319 0.45684425668529 0.501885195923497 0.426081160741353 0.532394906623078 0.340542647913574 0.514109392513422 0 0 1 47 2 2 2 1 2 1 1
"663" NA NA NA 9 3 3 1 23 8 NA NA NA NA NA NA 50 NA NA 60 NA NA 70 NA NA NA NA NA 0 NA NA 15 NA NA 100 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4 NA NA NA 4 5 NA NA 2 2 2 7 11 NA NA NA NA 24 642904 12488846 841319 0.45684425668529 0.501885195923497 0.426081160741353 0.532394906623078 0.340542647913574 0.514109392513422 0 0 1 43 2 1 2 NA NA NA NA
"664" 1 NA 1 9 13 9 5 13 13 69 65 NA NA NA NA 85 85 60 60 40 40 60 60 70 50 100 100 70 70 85 40 15 30 85 85 70 2 2 2 3 3 3 6 7 7 6 6 6 3 3 3 2 3 1 2 2 5 4 5 3 4 4 13 13 10 120 2 23 24 642904 12488846 841319 0.45684425668529 0.501885195923497 0.426081160741353 0.532394906623078 0.340542647913574 0.514109392513422 0 0 1 25 2 1 2 1 2 2 1
"665" 5 3 NA 9 13 13 3 12 11 36 44 47 NA NA NA 50 40 40 60 85 70 70 70 70 85 70 70 0 30 15 60 70 70 50 40 60 4 4 5 6 5 3 4 5 6 5 5 6 3 3 3 6 6 6 7 6 5 5 5 2 4 3 11 13 10 110 2 23 24 642904 12488846 841319 0.45684425668529 0.501885195923497 0.426081160741353 0.532394906623078 0.340542647913574 0.514109392513422 0 0 1 21 2 1 2 1 1 3 1
"666" NA NA NA 15 15 15 5 23 24 67 68 70 NA NA 34 85 100 85 40 0 15 60 60 50 60 50 50 70 85 85 15 15 15 85 85 70 5 5 5 5 6 6 4 3 4 3 3 3 5 5 5 1 1 1 1 1 5 4 5 3 3 4 12 12 NA 200 5 NA 24 642904 12488846 841319 0.45684425668529 0.501885195923497 0.426081160741353 0.532394906623078 0.340542647913574 0.514109392513422 0 0 1 60 2 1 2 1 2 1 1
"667" NA NA NA 11 3 3 1 19 8 NA NA NA NA NA NA 70 NA NA 50 NA NA 0 NA NA 0 NA NA 90 NA NA 60 NA NA 0 NA NA 2 NA NA NA NA NA 7 NA NA 5 NA NA 2 NA NA 2 NA NA NA 2 5 NA NA 2 2 2 7 10 5 115 2 15 24 642904 12488846 841319 0.45684425668529 0.501885195923497 0.426081160741353 0.532394906623078 0.340542647913574 0.514109392513422 0 0 1 56 2 1 2 NA NA NA NA
"668" 5 5 NA 11 13 13 3 24 25 NA NA NA NA NA NA 40 60 70 40 60 85 30 60 60 70 70 70 70 70 70 40 60 70 0 0 0 NA NA 5 NA NA 4 NA NA 5 NA NA 5 NA NA 4 4 3 4 4 4 5 5 5 2 2 2 7 12 17 120 2 29 24 131828 12488846 180467 0.402410716994872 0.552758139393755 0.426081160741353 0.532394906623078 0.163553447444685 0.6769769542354 0 0 1 40 1 1 2 2 NA NA NA
"669" NA NA NA 9 13 9 3 26 24 NA NA NA NA NA NA 70 40 50 85 60 50 85 70 50 85 70 85 70 60 30 NA 80 0 60 40 70 4 3 6 5 5 4 NA 5 4 6 4 4 5 4 4 6 5 5 6 6 5 5 5 2 2 3 9 12 8 120 3 20 24 131828 12488846 180467 0.402410716994872 0.552758139393755 0.426081160741353 0.532394906623078 0.163553447444685 0.6769769542354 0 0 1 26 2 1 2 2 NA NA NA
"670" NA NA NA 3 3 3 3 14 18 NA NA NA NA NA NA 0 0 0 100 85 60 0 0 0 100 60 70 30 30 0 50 60 0 0 30 0 4 NA NA NA NA NA NA NA NA 4 NA NA 4 NA NA 6 6 6 6 6 5 5 5 2 2 2 7 12 18 154 2 30 24 642904 12488846 841319 0.45684425668529 0.501885195923497 0.426081160741353 0.532394906623078 0.340542647913574 0.514109392513422 0 0 1 37 2 1 2 1 4 3 1
"671" NA NA NA 3 3 5 3 20 17 NA NA NA NA NA NA 50 50 50 50 50 50 50 50 50 50 50 50 50 60 70 50 50 50 60 50 50 4 7 NA NA NA NA NA NA NA NA NA NA NA NA NA 4 4 4 4 4 1 1 1 2 2 3 8 12 19 154 5 31 24 558687 12488846 769654 0.500289070624518 0.450241369496695 0.426081160741353 0.532394906623078 0.463477094902385 0.361661214000057 0 0 1 41 2 1 2 2 NA NA NA
"672" NA NA NA 13 9 9 3 20 20 NA NA NA NA NA NA 100 70 70 50 65 50 100 60 50 40 50 60 70 70 60 60 60 50 85 85 85 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 3 3 3 2 5 5 5 3 3 4 11 15 8 101 5 23 24 558687 12488846 769654 0.500289070624518 0.450241369496695 0.426081160741353 0.532394906623078 0.463477094902385 0.361661214000057 0 0 1 35 2 2 2 1 2 1 NA
"673" NA NA NA 5 9 3 1 19 26 NA NA NA NA NA NA 100 85 NA 85 70 NA 70 60 NA 70 60 NA 50 60 NA 50 60 NA 60 70 NA NA 4 NA NA 2 NA NA 5 NA NA 2 NA NA 1 NA 2 2 NA NA 2 NA 1 NA 2 2 2 7 12 7 123 3 19 24 558687 12488846 769654 0.500289070624518 0.450241369496695 0.426081160741353 0.532394906623078 0.463477094902385 0.361661214000057 0 0 1 37 1 1 2 NA NA NA NA
"674" 1 1 1 7 15 15 1 32 32 57 38 NA NA NA NA 60 0 15 85 85 50 100 80 50 0 60 50 60 0 40 30 70 70 0 0 60 7 7 7 3 5 4 NA 6 7 6 6 6 3 2 2 7 7 7 NA 7 5 5 5 2 2 2 7 12 12 120 1 24 24 558687 12488846 769654 0.500289070624518 0.450241369496695 0.426081160741353 0.532394906623078 0.463477094902385 0.361661214000057 1 0 0 85 2 1 2 NA NA NA NA
"675" NA NA NA 11 7 7 5 24 24 NA 60 NA NA NA NA 65 60 70 70 60 70 50 50 60 50 50 NA 80 90 80 50 70 80 60 50 60 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4 3 4 4 4 NA 5 5 2 2 2 7 10 3 200 1 13 24 558687 12488846 769654 0.500289070624518 0.450241369496695 0.426081160741353 0.532394906623078 0.463477094902385 0.361661214000057 0 0 1 74 2 1 2 1 1 NA NA
"676" NA NA NA 15 15 15 5 30 31 42 44 36 59.2857142857143 NA 64 40 40 40 85 70 70 70 60 50 50 60 50 40 40 40 40 70 70 30 50 30 3 5 5 4 3 4 4 6 5 5 5 5 4 4 3 7 7 7 6 7 5 5 5 2 3 3 10 15 18 109 5 33 24 558687 12488846 769654 0.500289070624518 0.450241369496695 0.426081160741353 0.532394906623078 0.463477094902385 0.361661214000057 0 0 1 29 1 1 2 1 1 3 1
"677" NA NA NA 3 3 3 1 22 16 NA 49 44 NA 52.8571428571429 NA NA 50 50 60 60 50 NA 50 50 85 70 60 60 70 70 NA 50 40 40 15 30 4 NA NA 4 NA NA NA NA NA NA NA NA NA NA NA 5 5 3 4 5 5 1 1 2 2 2 7 12 18 120 1 30 24 558687 12488846 769654 0.500289070624518 0.450241369496695 0.426081160741353 0.532394906623078 0.463477094902385 0.361661214000057 0 0 1 53 2 1 2 2 NA NA NA
"678" 1 5 1 15 15 15 5 24 32 34 NA NA NA NA 70 0 0 40 100 100 100 100 85 60 NA 50 50 60 0 0 70 70 100 0 0 0 6 5 6 4 4 4 6 6 6 5 6 6 1 2 1 7 7 7 7 7 5 5 5 2 3 4 11 12 20 111 5 32 24 558687 12488846 769654 0.500289070624518 0.450241369496695 0.426081160741353 0.532394906623078 0.463477094902385 0.361661214000057 0 0 1 46 1 1 2 1 1 3 1
"679" 5 3 NA 11 15 15 5 30 39 29 36 40 18.5714285714286 27.8571428571429 26 60 70 60 15 10 10 30 0 60 15 90 70 85 90 90 0 0 0 0 0 0 4 4 4 4 4 4 7 7 7 6 6 6 3 3 3 2 2 2 2 2 5 5 5 3 4 4 13 16 16 200 3 32 24 558687 12488846 769654 0.500289070624518 0.450241369496695 0.426081160741353 0.532394906623078 0.463477094902385 0.361661214000057 0 0 1 26 1 1 2 1 2 1 1
"680" 5 1 5 11 15 11 5 32 40 81 66 77 NA NA 56 90 85 85 75 70 70 85 85 70 50 70 40 90 70 85 85 60 60 90 70 100 NA 5 6 NA 4 7 NA 4 6 NA 6 5 NA 6 6 1 1 1 1 1 5 5 5 2 2 2 7 10 19 200 2 29 24 558687 12488846 769654 0.500289070624518 0.450241369496695 0.426081160741353 0.532394906623078 0.463477094902385 0.361661214000057 0 0 1 52 1 1 2 2 NA NA NA
"681" NA NA NA 3 3 3 1 16 9 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 50 40 40 NA 50 30 50 60 70 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4 NA NA NA 2 3 1 2 2 2 7 8 5 111 2 13 24 558687 12488846 769654 0.500289070624518 0.450241369496695 0.426081160741353 0.532394906623078 0.463477094902385 0.361661214000057 0 0 1 66 2 1 2 2 NA NA NA
"682" NA NA NA 5 5 5 3 21 20 26 NA 48 NA NA NA 60 60 60 50 50 60 50 50 50 70 30 50 40 40 60 30 30 60 60 50 50 NA 4 4 NA 4 5 NA 3 2 NA 3 6 NA 5 2 3 2 2 4 3 5 5 5 2 2 2 7 12 17 120 2 29 24 558687 12488846 769654 0.500289070624518 0.450241369496695 0.426081160741353 0.532394906623078 0.463477094902385 0.361661214000057 0 0 1 52 2 1 2 2 NA NA NA
"683" NA NA NA 5 5 5 3 19 18 54 NA 44 NA NA 42 50 50 50 50 50 50 50 50 50 100 50 50 60 50 30 50 50 30 60 50 40 NA NA 4 NA NA NA NA NA NA NA NA NA NA NA NA 4 4 4 2 4 4 1 1 2 2 2 7 12 15 NA NA 27 24 558687 12488846 769654 0.500289070624518 0.450241369496695 0.426081160741353 0.532394906623078 0.463477094902385 0.361661214000057 0 0 1 22 2 1 2 1 1 1 NA
"684" NA NA NA 11 3 11 5 14 19 NA NA NA NA NA NA 50 85 50 50 70 50 0 60 50 85 50 50 70 60 30 0 40 85 60 30 50 NA 4 NA NA 7 NA NA 2 NA NA 5 NA NA 3 NA 3 2 2 2 3 5 5 1 2 2 3 8 11 10 111 1 21 24 558687 12488846 769654 0.500289070624518 0.450241369496695 0.426081160741353 0.532394906623078 0.463477094902385 0.361661214000057 0 0 1 36 2 1 2 2 NA NA 1
"685" NA NA NA 15 3 15 5 31 8 NA NA 33 NA NA 38 70 NA 70 30 NA 60 30 NA 15 50 NA 30 0 NA 0 15 NA 70 50 NA 85 3 NA 2 5 NA 4 4 NA 5 6 NA 5 4 NA 3 1 NA 1 1 1 5 NA 5 3 2 4 11 12 17 115 1 29 24 238025 12488846 296280 0.434992122676189 0.514164478521164 0.426081160741353 0.532394906623078 0.319319562575942 0.498575671661941 0 0 1 41 1 1 2 1 1 1 1
